作者,作者身分,"文獻名稱	",年份,施引文獻,連結,摘要,作者,索引關鍵字,EID
"Chiang C.-F., Hsu Y.-H., Liu C.-C., Liang P.-C., Miaw S.-C., Lin W.-L.",55363432400;57212665765;37033270800;7203036028;6506396071;7406522097;,Pulsed-wave Ultrasound Hyperthermia Enhanced Nanodrug Delivery Combined with Chloroquine Exerts Effective Antitumor Response and Postpones Recurrence,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071418191&doi=10.1038%2fs41598-019-47345-8&partnerID=40&md5=91ab43b4199f992a91ec0621ed6a360f,"Autophagy is found to serve as a surviving mechanism for cancer cells. Inhibiting autophagy has been considered as an adjuvant anti-cancer strategy. In this study, we investigated the anti-tumor effect of combining pulsed-wave ultrasound hyperthermia (pUH) enhanced PEGylated liposomal doxorubicin (PLD) delivery with an autophagy inhibitor chloroquine (CQ). BALB/c mice bearing subcutaneous 4T1 tumor received intravenous injection of PLD (10 mg/kg) plus 15-minute on-tumor pUH on Day 5 after tumor implantation and were then fed with CQ (50 mg/kg daily) thereafter. Prolonged suppression of tumor growth was attained with PLD + pUH + CQ treatment, whereas in PLD + pUH group tumors quickly recurred after an initial inhibition. Treatment with CQ monotherapy had no benefit compared to the control group. Immunohistochemical staining and Western blotting showed that autophagy of cancer cells was blocked for the mice receiving CQ. It indicates that PLD + pUH + CQ is a promising strategy to treat cancer for a long-term inhibition. ? 2019, The Author(s).",,,2-s2.0-85071418191
"Kuo C.-T., Chen C.-L., Li C.-C., Huang G.-S., Ma W.-Y., Hsu W.-F., Lin C.-H., Lu Y.-S., Wo A.M.",57210207324;56674987800;57210204633;55931206200;55858466300;57210211310;23668134300;7405478996;6701601938;,Immunofluorescence can assess the efficacy of mTOR pathway therapeutic agent Everolimus in breast cancer models,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069926182&doi=10.1038%2fs41598-019-45319-4&partnerID=40&md5=7814d6ec84ed7e66b99e6ec0d609aa09,"When breast cancer patients start to exhibit resistance to hormonal therapy or chemotherapy, the mTOR inhibitor everolimus can be considered as an alternative therapeutic agent. Everolimus can deregulate the PI3K/AKT/mTOR pathway and affect a range of cellular functions. In some patients, the agent does not exhibit the desired efficacy and, even worse, not without the associated side effects. This study assessed the use of immunofluorescence (IF) as a modality to fill this unmet need of predicting the efficacy of everolimus prior to administration. Cell viability and MTT assays based on IF intensities of pho-4EBP1 Thr37/46 and pho-S6K1 Ser424 on breast cancer cells (Hs578T, MCF7, BT474, MDA-MB-231) and patient-derived cell culture from metastatic sites (ABC-82T and ABC-16TX1) were interrogated. Results show that independent pho-4EBP1 Thr37/46 and pho-S6K1 Ser424 IF expressions can classify data into different groups: everolimus sensitive and resistant. The combined IF baseline intensity of these proteins is predictive of the efficacy of everolimus, and their intensities change dynamically when cells are resistant to everolimus. Furthermore, mTOR resistance is not only consequence of the AKT/mTOR pathway but also through the LKB1 or MAPK/ERK pathway. The LKB1 and pho-GSK3β may also be potential predictive markers for everolimus. ? 2019, The Author(s).",,,2-s2.0-85069926182
"Pan P.-Y., Lai P.-S., Hsiao C.-Y.",57209975787;15122596300;56281531400;,A Patient with Synchronous Primary Hepatocellular Carcinoma and Primary Pancreatic Ductal Adenocarcinoma,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069221910&doi=10.1007%2fs12262-019-01914-3&partnerID=40&md5=f4aab2f3fa84a9b3096e2ee2a74dbcd2,"The incidence of synchronous double primary malignancies is rare. There were only two cases with synchronous hepatocellular carcinoma (HCC) and pancreatic cancer has been reported so far (J Surg Case Rep 2017(9):rjx182, 2017; Indian J Palliat Care 20:53–6, 2014). Whether double primary malignancies to be operable is an interesting and important issue for surgeon. Here, we report a rare case of synchronous double primary malignancies of the liver and pancreas received simultaneous hepatic segmentectomy and pancreaticoduodenectomy. ? 2019, Association of Surgeons of India.",Double primary malignancy; Hepatocellular carcinoma; Metastases; Pancreatic duct adenocarcinoma,,2-s2.0-85069221910
"Chang C.-B., Yang R.-S., Chang L.-Y., Peng J.-K., Tsai K.-S., Huang W.-J., Yang T.-H., Chan D.-C.",23105051800;7403922192;57202036765;29867529900;7201566015;57205629118;57209878882;7402216546;,Fracture types affect clinical outcomes of patients managed within the fracture liaison and osteoporosis medication management services,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068978267&doi=10.1038%2fs41598-019-46315-4&partnerID=40&md5=b3603c064acc4f0b5f77d9e6e0b0d885,"Osteoporosis medication in fragility fracture patients is associated with better outcomes. However, limited studies have investigated whether fracture types affect outcomes among patients undergoing treatment. We performed a secondary data analysis on participants from a fracture liaison service and an osteoporosis medication management service. Participants (n = 974) were regrouped into hip fracture (HF), vertebral fracture (VF), HF + VF, and NO HF/VF groups at baseline. Bivariate and multivariate logistic regressions were performed to identify baseline correlates on one-year mortality, incident refractures, and falls. Baseline characteristics were different among fracture groups. The HF group was oldest, with the lowest body mass index (BMI), lowest FRAX? T-score and had the highest 10-year fracture risk. After intervention, the HF group still had the highest mortality, but the HF + VF group had the highest refracture and incident fall rates. In the multivariate regression analysis, prevalent HF and VF, lower BMI and albumin level, and having chronic kidney disease or cancer were associated with higher mortality rates. HF + VF patients had the highest refracture risk. Prevalent HF and VF, older age and higher BMI, and having cancer or osteoarthritis were associated with a greater fall risk. HF and VF are associated with adverse outcomes, even under an optimal fracture care. ? 2019, The Author(s).",,,2-s2.0-85068978267
"Su T.-H., Liao S.-H., Hong C.-M., Liu C.-J., Tseng T.-C., Liu C.-H., Yang H.-C., Chen P.-J., Chen D.-S., Chen C.-L., Adhoute X., Bourli?re M., Kao J.-H.",7202003834;56924309500;57192928954;36067524000;8894499800;57201454537;8595098300;7408354514;36066251200;56160534800;12788178800;7004475067;7201375585;,NIACE score refines the overall survival of hepatocellular carcinoma by Barcelona clinic liver cancer staging,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068067305&doi=10.1111%2fjgh.14705&partnerID=40&md5=6ada783ad5c42d003fbdfbc2056a32f3,"Background and Aim: The NIACE score provides prognostic values for hepatocellular carcinoma (HCC) in European studies. We aim to evaluate the prognostic value of the NIACE score in Asian patients. Methods: Patients with HCC were retrospectively enrolled from a tertiary medical center in Taiwan during 2009–2014, and their clinical information were collected. The NIACE score was calculated according to the Nodular numbers, tumor Infiltration, Alpha-fetoprotein level, Child–Pugh score, and Eastern Cooperative Oncology Group score. The prognostic values of NIACE score for overall survival according to individual treatment and the Barcelona clinic liver cancer (BCLC) staging were analyzed. Results: A total of 468 patients were included with a median follow-up of 30?months. A greater NIACE score correlated with lower median survival and higher BCLC staging. Regardless of treatment modalities, NIACE scores (0, 1–1.5, 2.5–3, and 4–7) significantly predicted survival between groups (log–rank P?<?0.001). Specifically, NIACE score (0, 1–1.5, 2.5–3, and 4–7) significantly predicted survival in patients receiving transarterial chemoembolization (log–rank P?<?0.001). NIACE score 1, 2.5, and 4 further distinguished overall survival in BCLC A, B, and C patients, respectively (all log–rank P?<?0.01). After adjustment of the confounders and the BCLC staging, NIACE score of 2.5–3 and 4–7 (vs 0) had a significantly increased risk of mortality with a hazard ratio of 4.04 (95% confidence interval: 2.14–7.64, P?<?0.001) and 7.45 (95% confidence interval: 3.22–17.23, P?<?0.001), respectively. Conclusions: The NIACE score helps refine differential prognosis among BCLC A, B, and C subgroups of Asian patients with HCC, especially in those receiving transarterial chemoembolization. ? 2019 Journal of Gastroenterology and Hepatology Foundation and John Wiley & Sons Australia, Ltd",BCLC; HCC; liver cancer; transarterial chemoembolization,alpha fetoprotein; sorafenib; adult; aged; alpha fetoprotein blood level; Article; Asian; cancer patient; cancer prognosis; cancer staging; cancer surgery; cancer survival; chemoembolization; Child Pugh score; female; follow up; human; liver cell carcinoma; major clinical study; male; multimodality cancer therapy; NIACE score; overall survival; priority journal; radiofrequency ablation; retrospective study; scoring system; survival prediction; systemic therapy; Taiwan,2-s2.0-85068067305
"Cho Y., Sautenet B., Gutman T., Rangan G., Craig J.C., Ong A.C., Chapman A., Ahn C., Coolican H., Kao J.T.W., Gansevoort R., Perrone R.D., Harris T., Torres V., Pei Y., Kerr P.G., Ryan J., Johnson D.W., Viecelli A.K., Geneste C., Kim H., Kim Y., Oh Y.K., Teixeira-Pinto A., Logeman C., Howell M., Ju A., Manera K.E., Tong A.",35182599800;36635057700;57197846351;6603737446;7401926037;57202482222;7201567844;7201986669;57197842985;57197845561;57197562298;7005952854;56562357300;55553766300;7202306708;24473166400;57193958756;34975083900;38362587800;57208630690;57194217507;57202790600;15019793000;6602574836;57197716524;36004603200;57191031347;57193948923;23020354400;,Identifying patient-important outcomes in polycystic kidney disease: An international nominal group technique study,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065314706&doi=10.1111%2fnep.13566&partnerID=40&md5=1c84fb4f0e6afa5b0ca4ca61fe126159,"Aim: Patients with autosomal dominant polycystic kidney disease (ADPKD) are at increased risk of premature mortality, morbidities and complications, which severely impair quality of life. However, patient-centered outcomes are not consistently reported in trials in ADPKD, which can limit shared decision-making. We aimed to identify outcomes important to patients and caregivers and the reasons for their priorities. Methods: Nominal group technique was adopted involving patients with ADPKD and caregivers who were purposively selected from eight centres across Australia, France and the Republic of Korea. Participants identified, ranked and discussed outcomes for trials in ADPKD. We calculated an importance score (0–1) for each outcome and conducted thematic analyses. Results: Across 17 groups, 154 participants (121 patients, 33 caregivers) aged 19 to 78 (mean 54.5 years) identified 55 outcomes. The 10 highest ranked outcomes were: kidney function (importance score 0.36), end-stage kidney disease (0.32), survival (0.21), cyst size/growth (0.20), cyst pain/bleeding (0.18), blood pressure (0.17), ability to work (0.16), cerebral aneurysm/stroke (0.14), mobility/physical function (0.12), and fatigue (0.12). Three themes were identified: threatening semblance of normality, inability to control and making sense of diverse risks. Conclusion: For patients with ADPKD and their caregivers, kidney function, delayed progression to end-stage kidney disease and survival were the highest priorities, and were focused on achieving normality, and maintaining control over health and lifestyle. Implementing these patient-important outcomes may improve the meaning and relevance of trials to inform clinical care in ADPKD. ? 2019 Asian Pacific Society of Nephrology",cyst; kidney function; outcomes; patient; polycystic kidney disease; qualitative,adult; aged; anxiety; Article; Australia; blood pressure; brain artery aneurysm; caregiver; cerebrovascular accident; end stage renal disease; fatigue; female; France; human; kidney cyst; kidney function; kidney hemorrhage; kidney pain; kidney polycystic disease; major clinical study; male; physical mobility; priority journal; risk assessment; South Korea; stress; survival; treatment outcome; tumor volume; work capacity,2-s2.0-85065314706
"Chen C.-H., Liou M.-L., Lee C.-Y., Chang M.-C., Kuo H.-Y., Chang T.-H.",55707809000;36907038300;57208348239;57191841319;25227439700;14218866000;,Diversity of nasal microbiota and its interaction with surface microbiota among residents in healthcare institutes,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064533891&doi=10.1038%2fs41598-019-42548-5&partnerID=40&md5=feba3b39d992f6c77189ccbec7f7450a,"Nasal microbial communities may have crucial implications for human health, including for residents of healthcare institutes (HCIs). Factors that determine the diversity of nasal microbiota in HCIs remain unclear. Herein, we used 16S rRNA amplicon sequencing to investigate the relationship between nasal and surface microbiota in three HCIs. Participants were classified into a hospitalised or nonhospitalised group based on their most recent date of hospitalisation. A total of 88 nasal samples and 83 surface samples were analysed. Dysgonomonas and Corynebacterium were the most abundant taxa in the surface and nasal samples, respectively. Significant differences were discovered in microbiota diversity among HCIs when comparing the surface and nasal samples. Fifteen taxa were identified as present in all the surface and nasal samples. SourceTracker analysis revealed that the ventilation conditions of environment might be associated with the proportion of shared microbial communities between nasal and surface. Additionally, as compared with the nonhospitalised group, the hospitalised group had a higher proportion of surface microbiota in their nasal samples, which might lead to a higher risk of human-related microorganisms or pathogens colonising the nasal cavity. The data suggest that nasal bacterial diversity could be influenced by both health status and living environment. Our results therefore highlight the importance of the indoor environment for HCI residents. ? 2019, The Author(s).",,,2-s2.0-85064533891
"Shih Y.-J., Ayles H., L?nnroth K., Claassens M., Lin H.-H.",57208326880;6601965064;6701569788;36639190400;39061859200;,Development and validation of a prediction model for active tuberculosis case finding among HIV-negative/unknown populations,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064489312&doi=10.1038%2fs41598-019-42372-x&partnerID=40&md5=c23fc610468795cd04450487ba935d79,"A prediction model of prevalent pulmonary tuberculosis (TB) in HIV negative/unknown individuals was developed to assist systematic screening. Data from a large TB screening trial were used. A multivariable logistic regression model was developed in the South African (SA) training dataset, using TB symptoms and risk factors as predictors. The model was converted into a scoring system for risk stratification and was evaluated in separate SA and Zambian validation datasets. The number of TB cases were 355, 176, and 107 in the SA training, SA validation, and Zambian validation datasets respectively. The area under curve (AUC) of the scoring system was 0·68 (95% CI 0·64-0·72) in the SA validation set, compared to prolonged cough (0·58, 95% CI 0·54-0·62) and any TB symptoms (0·6, 95% CI 0·56–0·64). In the Zambian dataset the AUC of the scoring system was 0·66 (95% CI 0·60–0·72). In the cost-effectiveness analysis, the scoring system dominated the conventional strategies. The cost per TB case detected ranged from 429 to 1,848 USD in the SA validation set and from 171 to 10,518 USD in the Zambian dataset. The scoring system may help targeted TB case finding under budget constraints. ? 2019, The Author(s).",,,2-s2.0-85064489312
"Lai T.-C., Hu M.-C.",56890458600;7402638991;,Regulation of liver receptor homologue-1 by DDB2 E3 ligase activity is critical for hepatic glucose metabolism,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063619185&doi=10.1038%2fs41598-019-41411-x&partnerID=40&md5=64b4824b90359de7a3e3389642fe9c01,"Liver receptor homologue-1 (LRH-1) plays a critical role in hepatic metabolism and disease. Here we show that LRH-1 protein stability is regulated by the cullin 4 (CUL4) E3 ubiquitin ligase complex. We found that DNA damage-binding protein 2 (DDB2) directly interacts with LRH-1 and functions as a substrate recognition component of CUL4-DDB1 to promote LRH-1 ubiquitination and proteasomal degradation. In human hepatoma (HepG2) cells, we observed that protein levels of endogenous LRH-1 are increased by insulin without a change in mRNA levels of LRH-1. However, overexpression of DDB2 impaired the insulin-stimulated increase in LRH-1 levels. In addition, DDB2 overexpression decreased LRH-1 transcriptional activation and expression of target genes, such as glucokinase, whereas knockdown of DDB2 increased the expression of glucokinase. Finally, we demonstrated that DDB2 knockdown increases glucose uptake and intracellular levels of glucose-6-phosphate in HepG2 cells. Our study reveals a novel regulatory mechanism of LRH-1 activity and suggests a role for DDB2 in hepatic glucose metabolism. ? 2019, The Author(s).",,,2-s2.0-85063619185
"Lee C.-C., Yang C.-Y., Lin L.-L., Ko T.-P., Chang A.H.-L., Chang S.S.-C., Wang A.H.-J.",57137468600;57207797175;55881661000;7201681318;57207791702;57207798709;55513813500;,An Effective Neutralizing Antibody Against Influenza Virus H1N1 from Human B Cells,2019,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062899427&doi=10.1038%2fs41598-019-40937-4&partnerID=40&md5=7ee8a0d76a93e093df729fce30749d42,"Influenza is a contagious acute respiratory disease caused by the influenza virus infection. Hemagglutinin (HA) is an important target in the therapeutic treatment and diagnostic detection of the influenza virus. Influenza A virus encompasses several different HA subtypes with different strains, which are constantly changing. In this study, we identified a fully human H1N1 neutralizing antibody (32D6) via an Epstein-Barr virus-immortalized B cell-based technology. 32D6 specifically neutralizes the clinically isolated H1N1 strains after the 2009 pandemic but not the earlier strains. The epitope was identified through X-ray crystallographic analysis of the 32D6-Fab/HA1 complex structure, which revealed a unique loop conformation located on the top surface of HA. The major region is composed of two peptide segments (residues 172–177 and 206–213), which form an abreast loop conformation. The residue T262 between the two loops forms a conformational epitope for recognition by 32D6. Three water molecules were observed at the interface of HA and the heavy chain, and they may constitute a stabilizing element for the 32D6-HA association. In addition, each 32D6-Fab is likely capable of blocking one HA trimer. This study provides important information on the strain specificity of 32D6 for the therapeutic treatment and detection of viral infection. ? 2019, The Author(s).",,,2-s2.0-85062899427
