作者,作者身分,"文獻名稱	",年份,連結,摘要,作者,索引關鍵字,EID
"Kurniawan M., Supriatna, Dimyati M.",57210932893;57208471288;57202585443;,"Analysis of spatial distribution of habitat oncomelania hupensis using landsat etm data in Lindu plain, Central Sulawesi",2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071907784&doi=10.1088%2f1755-1315%2f311%2f1%2f012015&partnerID=40&md5=fd5b4b086790dfd7e646031b91092904,"Transmission Schistosomiasis Japonicum, parasite disease by Schistosoma worm infection is closely related to the distribution of slugs Oncomelania Hupensis Linduensis. Spatial deployment of snail habitats can be traced through the geographical characteristics of their lives. This research was conducted to build spatial analysis model of the distribution of snail habitat using Landsat data to extract vegetation index information (NDVI), land humidity index (TVDI), land cover, with data supporting land inclination, altitude, distance from the river, distance from the lake, soil surface, and rainfall. Research conducted in the Lindu Plains was analyzed by stepwise regression to identify the ecological determinants of Oncomelania Hupensis Linduensis life. The results show that TVDI, land coverage, NDVI, and LST are the most significant variables with 85.9% correlation and 87.03% accuracy. From the modeling analysis, it is known that Oncomelania Hupensis habitat distribution shows a random pattern. By knowing the characteristics of Oncomelania Hupensis habitat distribution through remote sensing analysis, it is expected to monitor the movement of the habitat, so that the step can be used to help control the habitat referred to as host of Schistosomiasis disease in Indonesia. ? Published under licence by IOP Publishing Ltd.",,Disease control; Ecosystems; Landforms; Molluscs; Remote sensing; Spatial variables measurement; Habitat distribution; Humidity index; Random pattern; Remote sensing analysis; Significant variables; Spatial analysis; Stepwise regression; Vegetation index; Population distribution,2-s2.0-85071907784
"Setiadi R., Franky",57195921682;57210605267;,The profile of heart attack symptoms of cardiovascular patients at XYZ hospital,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071094834&doi=10.1088%2f1757-899X%2f567%2f1%2f012046&partnerID=40&md5=ca90fe84c8d6e2b10087b918e1ed1170,"According to the World Heart Federation research, cardiovascular disease has the highest mortality rate in the world. Heart attacks can come suddenly without showing symptoms. Some symptoms that may appear are like chest pain and short of breath. The study will try to find the profile of attack symptoms of 1076 cardiovascular patients at XYZ Hospital based on age, gender, job, habit, weight-change, ECG, heart noise, breath noise, systolic, diastolic, pulse and sleeping problem. The method using here is the Classification Tree. The study results that the most influence factor to the heart attack symptom is the breath noise. If the breath noise is not normal, 80.5% will have symptom short of breath, for female, 93.6% will have symptom short of breath and for male 69.9% will have symptom short of breath. If the breath noise is normal, 59.3% will have symptom chest of pain. If breath noise is normal, heart voice regular, pulse is not normal, 47.1% will have symptom short of breath. If breath noise is normal, heart noise regular, pulse is normal, 72.3% will have symptom chest pain. If breath noise is normal, heart voice irregular, 47.9% will have symptom short of breath. ? Published under licence by IOP Publishing Ltd.",,Health; Hospitals; Operations research; Cardio-vascular disease; Chest pain; Classification trees; Heart attack; Mortality rate; Weight change; Heart,2-s2.0-85071094834
"Kusnoputranto H., Maria Sintorini M., Warno Utomo S., Aliyyah N., Ria Kristina Sinaga E., Assetya Pratiwi O.",55340854800;57210914883;57210911182;57207793317;57210914974;57210919989;,Transmission of dengue hemorrhagic fever and climate variability in Jakarta,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071868681&doi=10.1088%2f1755-1315%2f314%2f1%2f012071&partnerID=40&md5=6d81a440ca0fd1788182b6fc4d4c139c,"Dengue hemorrhagic fever (DHF) has become an endemic in major cities in Indonesia. The climate change and poor level of awareness and knowledge of the community in Indonesia have caused an increase in the DHF cases. Outbreaks on January until April 2015, the morbidity rate reached 50.75. In 1996, the Intergovernmental Panel on Climate Change (IPCC) predicted threefold increase in the dengue hemorrhagic fever incidents in Indonesia by 2070, if the environment and community conditions do not improve. This study aims to provide a dynamic model to predict the dynamics of the DHF incidents based on climate variability in the Special Capital Region of Jakarta. The design of this study was ecologic study with hypothesis test, modelling, simulation, and intervention. In collecting the data, interview with respondents and measurement of climate variables were conducted. Interviews with respondents include the level of knowledge, attitudes, and behaviour (PSP) of the community. Measurements of climate factors include rainfall, temperature, humidity and CO2 level in the ambient environment. The DHF system dynamics model simulation shows that the significant effect on the decline of Breeding Places and the decrease of DHF cases were achieved by increasing the participation of the community to actively control water places that are potential for mosquito breeding places. ? 2019 Published under licence by IOP Publishing Ltd.",,Climate models; Environmental engineering; Ambient environment; Climate variability; Climate variables; Dengue hemorrhagic fever; Hypothesis tests; Intergovernmental panel on climate changes; Mosquito breeding; System dynamics model; Climate change,2-s2.0-85071868681
"Anfasa F., Lim S.M., Fekken S., Wever R., Osterhaus A.D.M.E., Martina B.E.E.",56589978400;41761873400;6506401702;57192166336;55533604400;7004815191;,Characterization of antibody response in patients with acute and chronic chikungunya virus disease,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067500076&doi=10.1016%2fj.jcv.2019.06.001&partnerID=40&md5=2bba270bbbb9df827483a2263a51e4de,"Background: Chikungunya virus (CHIKV) is a re-emerging arbovirus capable of causing chronic arthralgia, which can last for months to years. Although neutralizing antibodies have been shown to be important for viral clearance, is it not clear whether the quantitative and qualitative nature of antibodies play a role in progression to chronic disease. Objectives: To characterize and compare the antibody responses in acute and chronic patients in a prospective observational CHIKV study in Cura?ao during the 2014-2015 outbreak. Study design: We performed virus neutralization tests and ELISA on plasma samples collected from a prospective observational chikungunya study in Cura?ao to compare the complement-dependent and –independent neutralization capacity, as well as the antibody avidity index of acute and chronic patients. Results: We found that there was no significant difference in the virus neutralization titers between patients with acute and chronic chikungunya infection. Furthermore, we found that complement increased the neutralization capacity when large amounts of virus was used. Moreover, we found that patients with acute chikungunya disease had a significantly higher antibody avidity index compared to those with chronic disease. Conclusions: This study suggests that virus neutralization titers in late convalescent sera do not play a role in chronic chikungunya. However, the median antibody avidity was lower in these patients and may therefore suggest a role for antibody avidity in the development of chronic disease. ? 2019","acute; Chikungunya; chronic; complement,avidity; neutralizing antibody",glycoprotein E1; glycoprotein E2; immunoglobulin G antibody; neutralizing antibody; protein antibody; virus antibody; acute disease; acutely ill patient; antibody affinity; antibody response; Article; Asian; chikungunya; Chikungunya virus; chronic disease; chronic patient; Curacao; enzyme linked immunosorbent assay; epidemic; genotype; human; major clinical study; observational study; priority journal; prospective study; virus neutralization,2-s2.0-85067500076
"Kristanti D., Prihartono N.",57210449182;6506739787;,Obesity as a predictor of hypertension in adult population: A 14-years retrospective cohort study,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070778816&doi=10.5958%2f0976-5506.2019.01322.6&partnerID=40&md5=105dd052222bbbaca09a77f3da8649f3,"Background: Hypertension is one of the main health problems due to increasing numbers of incidence and its complications. However, cohort studies that evaluate the risk of hypertension among obese people are very limited.This study objective was to assess the risk of obesity associated with hypertension within 14 years of follow-up period in Indonesia. Method: Study design was cohort retrospective used a sample of Indonesia Family Life Survey/IFLS wave 3, 4 and 5.A total of 11,167 non-hypertension subjects in the year 2000 were evaluated in the year 2014 to assess the status of their hypertension. Data were collected by interview and blood-pressure measurement. Hypertension was defined using the JNC 7th criteria.The data were analysed by Cox-regression. Results: The total case number of hypertension in 14 years was 3655 cases, the cumulative incidence was 32,7%, and the hazard rate was 29 per 1000 person-years. The risk of hypertension in subjects with obese was 1.84 times compared with non-obese subjects (95% CI: 1.68 - 2.01) adjusted by other covariates. Based on the degree of obesity, subjects with obese II and obese I increased the risk of hypertension with HR were 2.43 (95% CI: 1.99 - 2.96) and 1,73 (95% CI: 1.57 - 1.91) respectively. Conclusions: The risk of hypertension in obese people was significantly increased than the non-obese people, with an exposure-response relationship. ? 2019, Indian Journal of Public Health Research and Development. All rights reserved.",Hazard ratio; Incidence of hypertension; Indonesia family life survey (IFLS),abdominal circumference; adult; aged; anthropometry; Article; blood pressure; cohort analysis; controlled study; female; follow up; health care survey; human; hypertension; incidence; international physical activity questionnaire; interview; major clinical study; male; obesity; outcome assessment; physical activity; retrospective study; risk factor; smoking; social status,2-s2.0-85070778816
"Wisdhanorita A., Syarif S.",57210440690;6504572251;,Comparison of the risk of type 2 diabetes mellitus in men and women with obesity in Indonesia,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070770653&doi=10.5958%2f0976-5506.2019.01319.6&partnerID=40&md5=8a61dc17095038d5a590cd8412a3cc38,"Background: The prevalence of type 2 diabetes mellitus continues to increase. Obesity as one of the risk factors also continues to increase. This study aims to look at a comparison of the risk of type 2 diabetes mellitus in obese men and women. Method: This study uses a cross-sectional design whose data is taken from the Indonesia Family Life Survey (IFLS) 5. The number of samples in this study was 5,763 respondents. The analysis in this study used logistic regression Results: BMI was associated positively with type 2 diabetes mellitus. The highest risk was found in BMI which was included in the obesity category (POR 3.483, 95% CI 2.774 - 4.373). Obese men have a higher risk (POR 4,441, 95% CI 3,163 - 6,235) than obese women (POR 3.112, 95% CI 2,266 - 4,274) Conclusion: There are differences in the risk of type 2 diabetes mellitus between obese men and women. Efforts to reduce weight in men can be a priority in prevention and control programs for type 2 diabetes mellitus. ? 2019, Indian Journal of Public Health Research and Development. All rights reserved.",Body mass index; Gender; Sex; Type 2 diabetes mellitus,glycosylated hemoglobin; hemoglobin A1c; adult; aged; Article; body mass; comparative study; cross-sectional study; ethnicity; female; health care survey; human; Indonesia; major clinical study; male; non insulin dependent diabetes mellitus; obesity; physical activity; prevalence; risk assessment,2-s2.0-85070770653
"Nadeak B., Sasmoko, Simanjuntak D.R., Naibaho L., Sormin E., Juwita C.P., Pardede S.O.",57210387085;56958616200;57210389794;57200502617;57210387509;57210389780;57210394278;,Analysis of nursing quality services,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070539244&doi=10.5958%2f0976-5506.2019.01490.6&partnerID=40&md5=d619f09538b7b18e5a73f632c20d4ff9,"This study is focused on the analysis of nursing quality services, and it was done to know how the quality services of the nurses. The population of this study were the nurses and the patients at private hospitals in Jakarta, and the sampling tecnique used was cluster random sampling. The sample were the nurses and patients who were hospitalized at East Jakarta. The method of the study used was explanatory using a survey method with a cross-sectional approach, where the instruments of the study were a set of questionnaire with likert-scale 1-5. The results of the study show (α<0.05) show that: a) there is a significant effect of commitment of the nurses to the quality services improvement having by the nurses; b) there is a significant effect of the leadership to the quality services improvement having by the nurses; c) there is a significant effect of the ethics of the hospital to the quality services improvement having by the nurses; d) there is a significant effect of the nurses’ performance to the quality services improvement having by the nurses; and e) there is a direct significant effect of the ability of the nurses, the ethics of the hospital, and leadership behaviour on the commitment of the nurse. ? 2019, Indian Journal of Public Health Research and Development. All rights reserved.",Nursing; Quality; Service,adult; article; ethics; human; leadership; Likert scale; nurse; questionnaire; sampling,2-s2.0-85070539244
"Putri N.K., Rustam Z., Sarwinda D.",57210115945;26422482100;56119401500;,Learning Vector Quantization for Diabetes Data Classification with Chi-Square Feature Selection,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069539763&doi=10.1088%2f1757-899X%2f546%2f5%2f052059&partnerID=40&md5=d3ca993d93ec31fd606bd22404546716,"Diabetes mellitus or commonly referred as diabetes is a metabolic disorder caused by high blood sugar level and the pancreas does not produce insulin effectively. Diabetes can lead to relentless disease such as blindness, kidney failure, and heart attacks. Early detection is needed in order for the patients to prevent the disease being more severe. According to the non-normality and huge dataset in medical data, some researchers use classification methods to predict symptoms or diagnose patients. In this study, Learning Vector Quantization (LVQ) is used to classify the diabetes dataset with Chi-Square for feature selection. The result of the experiment shows that the best accuracy is achieved at 80% and 90% of the data training and the performance measurement, which are precision, recall, and f1 score are the highest when the model contains all the features in the dataset. ? Published under licence by IOP Publishing Ltd.",,Barium compounds; Feature extraction; Iodine compounds; Sulfur compounds; Vector quantization; Blood sugar levels; Classification methods; Data classification; Diabetes mellitus; Learning Vector Quantization; Metabolic disorders; Non-normality; Performance measurements; Classification (of information),2-s2.0-85069539763
"Salmi N., Rustam Z.",57210117798;26422482100;,Na?ve Bayes Classifier Models for Predicting the Colon Cancer,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069509327&doi=10.1088%2f1757-899X%2f546%2f5%2f052068&partnerID=40&md5=d570793da04f034436cb6012ee17d7ea,"Cancer has been known as a disease consisting of several different types. Cancer is a life threatening disease in the world today. There are so many types of cancer in the world, one of which is colon cancer. Colon cancer is one of the number one killers in the world. However, because there isn't any obvious symptom of colon cancer at an early stage, people do not realize that they suffer from it. Even though cancer formation is different for each type of cancer, it is still a big challenge to make cancer classification with good accuracy. Many machine learning has been applied to the data of human's genes in order to get the most relevant genes in the classification of cancer. The author proposes the Na?ve Bayes Classifier model as a classification method to show that the model has good accuracy, good precision, good recall, good f 1 - score in classifying the data of patients suffering from colon cancer or not. In this proposed model, Na?ve Bayes Classifier is a technique prediction based on simple probabilistic and on the application of the Bayes theorem (or Bayes rule) with a strong independence assumption. Therefore, this model is able to make higher classification accuracy with less complexity. In particular, it achieves up to 95.24% classification accuracy, thus this model can be an efficient analysis tool. ? Published under licence by IOP Publishing Ltd.",,Artificial life; Barium compounds; Diseases; Genes; Sulfur compounds; Bayes Classifier; Bayes theorem; Cancer classification; Classification accuracy; Classification methods; Efficient analysis; Independence assumption; Prediction-based; Iodine compounds,2-s2.0-85069509327
"Rustam Z., Sudarsono E., Sarwinda D.",26422482100;57210110013;56119401500;,Random-Forest (RF) and Support Vector Machine (SVM) Implementation for Analysis of Gene Expression Data in Chronic Kidney Disease (CKD),2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069509054&doi=10.1088%2f1757-899X%2f546%2f5%2f052066&partnerID=40&md5=f04b0f1a93a1971434dc1e5d2c715619,"The application of mathematics in the field of bioinformatics has been widely developed. For example Support Vector Machines (SVM) and Random Forest (RF) are state of the art for classification of cancer in many applications. One of them is Chronic Kidney Disease (CKD). CKD is one of the kidney diseases that sufferers are increasing and have symptoms that are difficult to detect at first. Later, microarrays in gene expression are important tools for this approach. Microarrays gene expression provides an overview of all transcription activities in biological samples. The purpose of this research is a hybrid model combining Random Forest (RF) and Support Vector Machine (SVM) can be used to classify gene expression data. RF can highly accurate, generelize better and are interpretable and SVM (called RF-SVM) to effectively predict gene expression data with very high dimensions. In addition, from the simulation results on data from the Gene Expression Omnibus (GEO) database, it is shown that the proposed RF-SVM is a more accurate algorithm on CKD data than RFE-SVM. ? Published under licence by IOP Publishing Ltd.",,Barium compounds; Decision trees; Iodine compounds; Transcription; Biological samples; Chronic kidney disease; Gene Expression Data; High dimensions; Highly accurate; Kidney disease; State of the art; Transcription activity; Support vector machines,2-s2.0-85069509054
